,fin_investing_cash_flow,fin_financing_cash_flow,fin_operating_cash_flow,cash_and_cash_equivalents,macro_10Y Treasury Yield,capital_call_proxy
2022-07-12,64.99395925304134,93.88689245788726,336.54079309563616,352.1449399059529,1.0758707349607923,0.0
2022-07-13,159.75233144624212,89.3254931303714,157.52040565889575,433.69690735559607,0.9776854980993659,0.0
2022-07-14,23.840654760811262,38.354860772045924,262.3712589635303,291.7746300328547,1.7105078900300477,0.0
2022-07-15,72.05390763642058,46.229057210832615,215.71025627358296,330.64508629633406,2.5280506258349944,0.0
2022-07-16,118.86059375322604,48.151310859790186,126.1599462138524,256.2262677595675,2.3941458283180017,0.0
2022-07-17,178.27620146171702,38.70851309600943,199.5533968090453,318.1989882622798,2.4570385821120166,0.0
2022-07-18,96.71248694635061,54.87562460070317,258.8002084483061,343.9486048008512,1.5064769105318423,0.0
2022-07-19,72.24002366534009,31.042948277810247,185.880399868527,290.1690152545624,2.807936245061157,0.0
2022-07-20,194.0578534720295,21.73461662656184,289.4834709388271,119.62495159075038,1.517553349906808,0.0
2022-07-21,27.599304979187806,65.56778059750671,276.61365445863976,333.14708963308954,2.1064121993349842,0.0
2022-07-22,-9.940297831004102,65.73823960554527,268.91861409937474,336.4561477355457,1.9948238550461317,0.0
2022-07-23,122.00072250266662,29.892106008500193,165.52574207952523,231.9826523652049,1.9130630898427068,0.0
2022-07-24,74.89728878236944,72.38388576906499,119.01181641638848,171.56129639274857,2.669296069147803,0.0
2022-07-25,48.93835914346434,34.21055677086672,153.9809295977904,447.58791505039653,1.6474447399170198,0.0
2022-07-26,135.41782236496766,56.32913095094953,214.71807055000403,349.1445510894402,1.325197372144036,0.0
2022-07-27,112.19003568855995,70.5086003153114,240.93400351492667,277.09189690782904,2.0099977431032094,0.0
2022-07-28,71.79606846316358,49.159685882407175,37.13214464296644,186.29671168525124,1.8000866328567366,0.0
2022-07-29,35.984780066455286,61.36852280352836,199.39150987911873,217.81851715786541,3.6886914595413227,0.0
2022-07-30,143.62286641400723,37.089258902810705,211.85669189923883,430.25903967862314,2.3382537382199873,0.0
2022-07-31,132.51005889793305,45.088335414297575,179.18418077633362,313.7661940868046,1.795329712390688,0.0
2022-08-01,95.04120681103086,44.85351422799149,296.8455379261909,244.94129329992933,1.4719442154064568,0.0
2022-08-02,192.3318498023833,31.33554133649403,231.6335055688153,350.96892312246564,1.0598557947156078,0.0
2022-08-03,46.49576168369237,45.58064592210545,298.26439310606725,218.56018125536764,1.4873904571312835,0.0
2022-08-04,23.723741453763054,11.284542528406334,183.80296097373258,450.0843030280378,2.057470885879566,0.0
2022-08-05,65.40459650593777,37.72115632144738,270.31081193801936,435.2800534896725,2.7136643257973847,0.0
2022-08-06,97.7206991822251,42.87811266575823,322.62997958956396,253.34259287972233,2.5608445711939596,0.0
2022-08-07,112.1669724661346,43.5955061876155,298.3770086954496,237.13297529691397,2.1145474158231896,0.0
2022-08-08,87.93819710718351,43.96256385323053,118.08938049284502,38.186680130772004,1.8384161671487576,0.0
2022-08-09,117.60276982571484,48.45589500349678,180.97429418432142,151.8419228448632,2.1344061782060773,0.0
2022-08-10,37.423028790477794,61.9860379521516,174.11264709126527,166.05302250422437,1.740681001257712,0.0
2022-08-11,172.18823020366295,71.86292685331307,236.69409013072456,313.5190340987386,2.859181997881938,0.0
2022-08-12,95.89244108037155,33.755869328793324,251.47651662609,267.37662955586404,1.90540490936246,0.0
2022-08-13,155.8647915794064,19.91997861527139,137.08304944806977,165.46645125847584,1.9568310708766365,0.0
2022-08-14,117.1362673188852,23.948889693922425,205.08788854377033,271.8835957535443,0.8920887874896659,0.0
2022-08-15,122.8376609576892,37.81992697012682,48.50545008828976,350.53371476473484,1.902282576738618,0.0
2022-08-16,128.4883640116102,41.20196705458727,308.14587543514176,352.7839349915587,2.4182420689824706,0.0
2022-08-17,122.38542800086574,30.750098345063567,161.57193194924798,110.03297191411187,1.4661387114807274,0.0
2022-08-18,132.1361379933772,17.59708339375264,204.18979548833727,287.17365195161693,1.6246398327535936,0.0
2022-08-19,166.45762650662158,38.5969793131453,176.77627145089542,161.66592230283896,2.3963555088668325,0.0
2022-08-20,109.8260584850735,54.535665502849284,285.9520681260061,390.1728697140274,1.2616713882409734,0.0
2022-08-21,135.4501878794256,64.87573664588912,-12.812983104803408,378.4146416353499,2.5289005037709593,0.0
2022-08-22,95.51321528563867,36.06442367229197,198.75422432555683,210.19727736755416,1.733928054913449,0.0
2022-08-23,172.00586077247362,39.67505444641415,192.06359318767267,223.39547975996,1.8057158897543986,0.0
2022-08-24,66.18038489703652,26.832542278817233,165.97727093062377,253.87329495016928,1.438060797437203,0.0
2022-08-25,190.04702164554078,49.21402074063059,329.46699092267244,74.72066052686608,2.1890231302139416,0.0
2022-08-26,97.99210246778283,28.789284145229637,133.45029058581716,333.5968173440577,3.22993599251469,0.0
2022-08-27,28.46124489409759,64.32819533103,257.8847132926746,272.71554536598694,2.390748619730316,0.0
2022-08-28,106.40522074553947,5.35333770164722,226.71895915295627,397.0175082567859,1.5678573690297322,0.0
2022-08-29,65.94741712625596,41.00925818868844,294.6139439401637,190.15907820374474,2.567810292745738,0.0
2022-08-30,142.0321774494362,57.52768347979355,149.9608186416871,238.08770517500685,1.8416602270328752,0.0
2022-08-31,67.36880103488045,54.59586290806261,145.02733256571807,149.34747419608846,2.6872424907137797,0.0
2022-09-01,77.69082833926102,117.32584159951242,282.2052430608049,199.5709436505747,2.4033382010821813,0.0
2022-09-02,5.522963452723445,58.74500061419769,231.89909812475827,181.8018003931781,0.5284292172641334,0.0
2022-09-03,77.38468403754617,24.898635078949745,84.1296989992431,399.59736788464454,1.4979601835224863,0.0
2022-09-04,-21.19396633144784,47.613393822773176,159.55212391525473,230.17381512486077,2.472192611417695,0.0
2022-09-05,20.804858825713836,5.593841663338708,228.9786990386046,312.41756847446135,2.075828636072509,0.0
2022-09-06,138.02073280721487,47.98500626758098,262.83231661599416,261.92365961381955,1.4881220261460748,0.0
2022-09-07,139.2900079325416,29.173598574981032,149.05770101052838,173.05347339871872,1.6832052422530936,0.0
2022-09-08,121.27287808924824,72.88475688900405,-18.569199236270578,283.16995768283573,1.0468816899553097,0.0
2022-09-09,51.65119284353935,36.26149313511163,239.2417389302775,359.9103331863595,1.955813356236802,0.0
2022-09-10,97.614432192901,47.08085210511884,108.47594825420181,179.22406074566476,3.105344863007882,0.0
2022-09-11,99.81987304547158,34.11105396488992,48.69959014081914,380.91127907313785,2.402466695366163,0.0
2022-09-12,42.081765540372864,93.47128379633328,-12.424444373810559,215.02790785223038,3.095208500594212,0.0
2022-09-13,175.16991508835753,41.968930847052206,261.04856451483056,251.7016073927159,2.44119854489499,0.0
2022-09-14,143.86811452878356,95.81392608698005,209.6463087803725,353.06831230100477,2.513739671676346,0.0
2022-09-15,88.9517913085168,70.35379405295666,183.07577144658114,233.6563842780512,2.987039343872512,0.0
2022-09-16,101.34429194972654,62.05166818338465,304.1768272222071,303.75748593358657,2.188631629671113,0.0
2022-09-17,110.41914039737762,59.218328682937994,247.79935122673044,268.5309171211908,1.9063863392465599,0.0
2022-09-18,-2.0867434212145355,59.84493245540629,321.2225032041437,312.93680067038184,2.516328758311006,0.0
2022-09-19,87.64113087397016,1.8081855163597496,95.54483958747527,61.92608944765027,2.726920118560942,0.0
2022-09-20,65.90078760011008,43.02791514623109,197.40870320345275,117.03181847919171,1.7600176786438955,0.0
2022-09-21,49.91899950525423,71.12894927960804,78.74649687889892,361.5967006046838,1.6392154588299854,0.0
2022-09-22,85.94498535570226,48.77757041314736,182.79632511083997,403.718140564905,2.06942801621544,0.0
2022-09-23,189.88432634247613,14.870253829910624,181.3538109674992,208.95132964684785,2.415749433465831,0.0
2022-09-24,132.0421430633505,48.689888735563265,246.99602279473032,275.5971647828866,2.3990455243307807,0.0
2022-09-25,71.44105051086015,92.60263790638729,203.41729108564238,329.47192529023016,1.2879161999062005,0.0
2022-09-26,128.62913906780793,81.17229288836799,246.75553537099367,369.3217601658704,2.955803033531661,0.0
2022-09-27,169.9677718293001,48.4498997658492,252.75800998541706,97.23227283291513,1.6794175353015748,0.0
2022-09-28,146.23168414563844,73.78623192645216,361.6196508037357,211.3959753021623,1.8674675015557103,0.0
2022-09-29,102.9815184960087,40.83732449079871,176.35275085354067,266.7420620150125,1.5486728200060902,0.0
2022-09-30,67.65316111472131,7.403210329332026,129.42329745002155,370.31401972360493,3.349164417968544,0.0
2022-10-01,134.9111656806795,26.88835029676114,218.45627114873065,549.8430483721495,2.1210353351439837,0.0
2022-10-02,119.67426927108748,89.07221921270494,139.82899796453424,277.1994273190282,1.5745124596592175,0.0
2022-10-03,144.7596610013866,43.1501729542674,311.1470576327402,159.3022537896011,2.431961774981223,0.0
2022-10-04,131.75859008409847,43.91540051562455,178.75864707910756,340.2268077201298,2.3845678896550164,0.0
2022-10-05,152.47763576596677,42.504045093127985,157.5817724094507,432.09957895407103,1.906136488210058,0.0
2022-10-06,73.2382394219716,97.60341473932517,164.65132091366615,310.8014120979501,2.420303356391692,0.0
2022-10-07,165.86970328171628,90.64897288405157,253.88130676037306,209.33514548457072,1.5873540195845677,0.0
2022-10-08,109.87998023461998,105.46950583620335,188.1689762576386,395.7993941480019,1.753540862525374,0.0
2022-10-09,203.76304363126326,46.023869739998716,151.8749884902213,366.3545618498435,0.9948916727169685,0.0
2022-10-10,65.5406090955216,57.390612218677376,324.9013938217648,197.39191558043757,1.3380244578902185,0.0
2022-10-11,186.79819015826246,12.083936264480222,135.78726195036876,338.14256175343417,2.9038154028353427,0.0
2022-10-12,109.89553917313239,86.92336065295686,202.6674555524745,399.72655676588727,2.8207143138611572,0.0
2022-10-13,67.42909981927758,20.805511218301625,248.92296137076727,418.18900425588936,2.0328943243244812,0.0
2022-10-14,75.80570829728393,55.41938909406573,77.64986671871951,293.35510246905443,2.8314657235949188,0.0
2022-10-15,83.982634590284,22.567436809178897,236.01953760544438,264.19205538206813,1.9199627566958477,0.0
2022-10-16,121.20829732009582,35.278329331532596,120.8669243389663,422.7273822081263,1.878294848716046,0.0
2022-10-17,126.14177440177498,29.06843922375749,261.7087085625502,178.9839497019115,2.028255324232778,0.0
2022-10-18,71.31499980307105,34.803118483104555,127.80117410607677,343.85792909210056,1.9375392023382172,0.0
2022-10-19,98.78227038695086,36.52193242127554,251.95767738866454,162.99733726355709,1.8924018382199097,0.0
2022-10-20,207.1135179305932,36.29328012687307,282.93747997210346,406.53762722596025,2.5716990535747764,0.0
2022-10-21,186.37715850503557,70.83334779450767,264.6077394224604,274.19544843888383,2.0750678269781018,0.0
2022-10-22,121.81618348370161,22.378430173436996,218.84874861785767,426.8583235647469,2.3562408822169023,0.0
2022-10-23,101.90017390841001,55.513535675346674,182.65242928027254,349.1412756355527,2.5156902626386657,0.0
2022-10-24,106.00156633591307,80.44897880763895,156.7685317748867,177.67797699380702,2.1940928978273666,0.0
2022-10-25,130.67589863652083,37.1700908871651,310.32760181128276,442.46277320772435,1.5148643370458805,0.0
2022-10-26,48.86037174007972,32.052027731309956,147.53785848742677,455.12452664277293,1.3235670555179806,0.0
2022-10-27,87.13117312883274,44.236884370493726,122.22004448225029,388.22864925992155,2.0743903174036524,0.0
2022-10-28,16.570796306120528,79.49313020901775,249.90267012746224,223.84121349637803,1.9143718475875326,0.0
2022-10-29,119.96115613026396,54.85269077383394,140.28973976101284,269.39860456425913,2.043695714460061,0.0
2022-10-30,132.35979698513705,36.719642634810036,128.74523769004048,314.5427217405759,1.991972980375707,0.0
2022-10-31,75.8406768850313,62.09691627970099,91.72968033726764,229.62896006685668,3.2917868300832835,0.0
2022-11-01,178.69933816450163,22.442696254089416,163.78176204046116,469.23465724632047,1.334886872179331,0.0
2022-11-02,38.71171684988294,67.0339877610737,193.796373207763,314.4326471726037,1.0050268650894376,0.0
2022-11-03,26.781255989508992,60.21518269254419,218.2318795745524,29.66519528926426,2.166188416759805,0.0
2022-11-04,111.2225909279986,42.3047882215279,271.34796832246127,333.93558127562204,1.8117887227059024,0.0
2022-11-05,152.35491513060774,29.035355038819226,239.51734427493454,265.1842603182687,2.1580339348649757,0.0
2022-11-06,184.19638457289344,27.832976942913568,185.68458353351153,292.5073443881552,2.2919415111420007,0.0
2022-11-07,77.055786856553,63.370433408647756,185.135324271521,263.13806342143005,2.642052347589449,0.0
2022-11-08,153.93404167156478,80.72451256222655,238.26181016863876,380.7046416606687,1.2463870898080307,0.0
2022-11-09,98.07457652496464,34.06730632428013,295.4427622196427,411.9687778553381,1.7216410510714186,0.0
2022-11-10,91.36863500295902,61.459667588787106,209.47356496124002,328.3053162258654,2.214380629440382,0.0
2022-11-11,144.1829968743336,-2.175675465051718,164.81518593421933,266.0688812861841,2.3852317978436135,0.0
2022-11-12,132.616143920671,35.38455673357001,125.5350499185841,295.866279519083,3.096724775144193,0.0
2022-11-13,21.180392150787526,49.22352667822745,91.60960516908308,301.95996165776285,2.4778519855569336,0.0
2022-11-14,173.82701748629478,27.25791457545416,249.97022540326424,219.7569960135163,1.9716057020568614,0.0
2022-11-15,169.0045677073726,26.5873406302601,243.34838927296678,357.89286485712347,1.5547821235286692,0.0
2022-11-16,68.72186492452353,33.30551108827785,243.30226438299962,346.0042323860466,1.7178550736404903,0.0
2022-11-17,119.79017667187046,57.30481820815933,190.3505415235958,454.04412397766737,1.7036485885214467,0.0
2022-11-18,124.70150931413694,45.31677453984063,305.5201059418813,425.5349780288475,2.3276168142568805,0.0
2022-11-19,113.03368829119536,-5.955780833124301,163.69111290613867,231.43250824098698,2.1284987227929153,0.0
2022-11-20,72.484742307729,-3.017503815876651,271.6451927905404,382.0298374508965,1.3381752145789105,0.0
2022-11-21,66.41883160309743,34.828370553570615,197.09428287578427,204.90466169055284,1.7820492654547835,0.0
2022-11-22,98.72229645042773,61.4421646513388,154.37369264904967,369.59321009408495,2.4387737767257103,0.0
2022-11-23,158.63645096296824,-18.687621068130866,244.4397730488321,248.33858012398923,2.1758311774870296,0.0
2022-11-24,127.18000772972161,37.506745596209235,230.72270890129954,197.67467766244155,2.2843223080063852,0.0
2022-11-25,81.4692833956947,36.84380358706447,226.77295694501947,328.0045342697404,2.1914608550286316,0.0
2022-11-26,138.58493553241723,84.7084444552112,206.0958816542149,32.54328718458595,2.8132153673044296,0.0
2022-11-27,-42.42713103150376,40.37445470717841,197.1580188712377,124.90244255947721,2.118021531912185,0.0
2022-11-28,157.43828501860517,59.57472461852321,379.1278994652829,282.2508116225717,1.806988601064651,0.0
2022-11-29,13.014311061095015,53.53142850218658,288.819248389713,308.24417666348427,1.5421224794332198,0.0
2022-11-30,81.87795292984339,-3.264161995180018,254.2120171239134,263.0681229841811,2.1248047291048557,0.0
2022-12-01,44.01650526869281,69.20518041579344,208.38493686525413,142.05637012824013,0.779647992612458,0.0
2022-12-02,35.265926213954714,55.3849126364072,275.5367900447502,218.21081578614945,1.907855499083644,0.0
2022-12-03,158.04133936892597,62.70671599186474,238.8496082293589,339.1209327237394,1.897080070039328,0.0
2022-12-04,76.61493993440543,148.15594266090818,201.96535645805267,358.17817706283626,1.3177645731913596,0.0
2022-12-05,117.32519408653579,-2.102823487464711,177.2326756050564,298.37768824040586,1.535867080672002,0.0
2022-12-06,97.6539710560408,93.11741624402771,193.9311996752984,415.6833781036989,2.4048287650741207,0.0
2022-12-07,123.85204136115607,42.813812014991115,-37.78193019085418,339.73970234592343,2.115355874537481,0.0
2022-12-08,103.84109455301277,57.183222610075234,215.79506294732315,225.25443460417878,2.0508941668536638,0.0
2022-12-09,35.850388790571515,48.862193867468946,163.36429399172303,271.94979465883824,2.1531737669660114,0.0
2022-12-10,149.813340972357,39.39409166504891,319.45024987121633,159.71338427921452,2.046313793974462,0.0
2022-12-11,75.31217084193437,35.75417679403103,201.45080531088158,289.1861009608583,2.621431281429157,0.0
2022-12-12,22.17090506701244,58.23771838932523,110.82774353487785,411.21006192213383,2.061714590851824,0.0
2022-12-13,78.59424195170438,12.070657583208025,196.25898844039116,368.5290084710968,1.2708934430906247,0.0
2022-12-14,175.03798953171554,68.76447918804413,121.54091862031218,440.2009325919122,2.815064982437205,0.0
2022-12-15,142.51108710567465,39.595139877868654,235.50555617843497,269.7114756201007,2.185170133664423,0.0
2022-12-16,82.56739327960705,21.748266523991056,221.8210523254614,434.6099794514258,1.705373134602466,0.0
2022-12-17,82.53711478407857,38.74967855010466,271.8379723331201,280.669577355203,1.3732991408524908,0.0
2022-12-18,83.91824743913087,81.42873042156432,140.6838656229076,447.1585082569894,2.1979571104790225,0.0
2022-12-19,203.83739917804206,36.61662282459442,202.550607217111,297.81432525578765,1.9414139975128122,0.0
2022-12-20,119.09677261157766,58.9613404552405,97.62336534300235,370.72313738042766,2.7870733930162044,0.0
2022-12-21,121.50208235955348,31.72609310711317,252.61210864435358,447.51123643098555,1.827046359666586,0.0
2022-12-22,151.51417270159212,68.94804624809049,238.91533853300916,280.6572371418794,1.5813096051587665,0.0
2022-12-23,111.93945795132568,67.1376934697551,237.1853765770678,321.8388987544174,2.4478981091179643,0.0
2022-12-24,87.04789270896484,96.2152208324103,200.1214273517706,428.88634252063025,2.4626409463584156,0.0
2022-12-25,90.1825075457511,45.61090136251961,231.1079668091593,286.69968360699363,2.0843256838050976,0.0
2022-12-26,96.4199370292968,66.71637011894767,320.3254331231447,167.91077174938388,2.3381785238374544,0.0
2022-12-27,98.13888817450793,52.451688488473614,178.61793072184895,514.3007054584909,1.981156439628881,0.0
2022-12-28,136.381477181849,82.39679454657536,210.39838877825633,253.02355356628632,2.1169325505046235,0.0
2022-12-29,102.59729429036497,32.02919030978174,118.54052756139427,315.8756050937543,2.5824954412819614,0.0
2022-12-30,136.63200386077895,68.62513282193203,134.88042788012507,415.6006669451127,2.3126591670107515,0.0
2022-12-31,95.96417099457088,45.13256759708296,207.33599698199805,239.15060962687983,1.9153627808336877,0.0
2023-01-01,103.93175951580453,48.39529557228756,282.795016002643,199.21320867778698,2.6761812729630754,0.0
2023-01-02,0.0899657733946242,52.29381211120932,180.77893818113208,325.3737296774833,0.8175723136042439,0.0
2023-01-03,145.81638373512408,56.30600991066694,182.3062603015907,120.69236020876104,3.0260366557109677,0.0
2023-01-04,117.32442379489963,47.09427392195104,169.4836066621719,271.20939231320796,1.1470204525546324,0.0
2023-01-05,149.9005054929826,55.36782957926316,159.89324968667577,324.5038664315406,1.686453587613852,0.0
2023-01-06,-44.81276890968445,89.45295143905462,222.1228591781616,273.0048103174836,1.9795412324024655,0.0
2023-01-07,204.41873523903638,74.63624214038046,87.70567661160166,145.6549056814253,1.9267596646359193,45.6943950863899
2023-01-08,93.02051859224132,71.72886481242242,296.0704682500046,459.4177956204012,2.5032055200132772,0.0
2023-01-09,155.40914083687582,38.61151184940323,150.09332764029045,310.35381539491755,1.471081690694883,0.0
2023-01-10,48.00470364372346,27.768979294291892,254.1427614078606,443.1152117761741,2.1303834087415314,0.0
2023-01-11,130.63869525312847,73.88251395594382,104.75010519545931,273.9963749819555,1.710893950890123,0.0
2023-01-12,47.32922184131719,71.90116981324485,250.16300979096636,211.9988018309236,2.1475704896687082,0.0
2023-01-13,68.81155196520974,86.81676689377454,250.39584558608732,326.918092025516,1.9676138701010617,0.0
2023-01-14,195.7015676933393,34.90048435076926,228.81515540044222,278.421287367178,2.046467826341489,0.0
2023-01-15,90.46587996183267,44.261283615991324,125.41786086501558,182.2238542008642,1.7250375837678271,0.0
2023-01-16,110.87164365898614,9.012895936864147,218.71611421985577,446.9784258787496,1.7449680249519588,0.0
2023-01-17,143.5033865344377,40.18822234847818,111.27078614492082,237.7729777106004,2.1436362570137133,0.0
2023-01-18,124.78409439863023,74.91426276448618,181.0427558677861,115.97336152044315,2.471857752878022,0.0
2023-01-19,107.52094525717882,38.33761551929505,277.20598257164943,432.8166053957333,1.700860332901076,0.0
2023-01-20,118.24805012331127,66.0119948800206,259.75264453030564,249.57019841873768,1.5656162277135452,0.0
2023-01-21,220.17077926191376,45.237422350054715,201.1387206905325,239.21761073843757,2.3067300828359185,0.0
2023-01-22,97.11906014832073,58.101425705539015,126.88950680578685,123.4612412970026,1.9837480534711553,0.0
2023-01-23,110.05495233574837,21.30771525460832,248.4190784130645,474.09414865969904,2.415249066992976,0.0
2023-01-24,152.5327198003806,52.13023624084752,201.45359282735188,171.05194127903124,1.5471013933144262,0.0
2023-01-25,155.2762966478992,-24.778399272518087,25.97633013271826,305.844948070565,1.1102805372882845,0.0
2023-01-26,159.351515278019,45.32759604595038,258.6972369737389,391.262032254044,1.733497959086833,0.0
2023-01-27,131.93651110145925,9.238168907121498,198.1825374597731,342.1716933003097,1.616823695367492,0.0
2023-01-28,42.849754363475824,80.1498629136704,290.1838435987304,294.03456880078085,1.96060579995985,0.0
2023-01-29,181.6715766150548,69.43518381911278,117.85471108678965,129.83341417125837,1.6815773928648052,3.418635176119551
2023-01-30,42.6827303490656,61.666774549152024,-38.252785989700044,219.0275164232716,2.3705084756682244,0.0
2023-01-31,115.13177326195166,88.0251556789845,220.9312893758889,318.7800338042522,1.855924868788742,0.0
2023-02-01,62.2862074990321,26.277086979379067,221.86727575114796,221.28259300130037,2.0752372493869506,0.0
2023-02-02,96.79308267035037,93.68407994788896,73.1996279295161,320.3359459998768,2.078817279220472,0.0
2023-02-03,116.43812051517402,73.30478910650962,126.61253406000452,368.1743408815142,2.0974775462060937,0.0
2023-02-04,116.06786077251365,44.08611781952635,406.6413307789926,396.2502885800102,1.9879354447725133,0.0
2023-02-05,121.09603771176424,78.3905036795736,177.07920393846476,177.38206421873167,2.255300345205157,0.0
2023-02-06,180.68556345293234,22.342662189709145,254.8219232282162,519.6646054978954,1.6021724330870963,0.0
2023-02-07,122.676715075699,29.387145961808162,151.20051294737124,376.7479344554131,2.6997089633269415,0.0
2023-02-08,87.79216823546757,34.785256919007495,43.227282586013246,299.8285846330936,1.8817313083157323,0.0
2023-02-09,148.20435841441787,36.77555729839962,187.23063149030708,408.95365830766406,1.3442254310506592,0.0
2023-02-10,159.47352444623203,23.58605893099368,180.07965797854212,536.5407771999974,2.0940366784958866,0.0
2023-02-11,38.61960924315038,80.57707667738313,170.00913209987215,156.12798989431303,1.5744097587762576,0.0
2023-02-12,129.8700034924929,43.52863999075421,191.40193733702057,277.47373575086465,2.3326672672544375,0.0
2023-02-13,135.0586371155449,58.81262420892199,219.82012037342275,62.15683401266716,3.104802788021189,0.0
2023-02-14,85.1218248320004,35.74121583965798,188.7412286559645,319.26515326480245,1.6067139542210749,0.0
2023-02-15,168.78534066558097,4.484917486287074,105.19953740394772,336.53942419251405,2.1661861666119924,0.0
2023-02-16,92.49722064837367,56.75143395978555,236.4638593671454,296.08378845572406,1.1222472056476862,0.0
2023-02-17,106.27882267357711,2.193625614505578,53.797118350818266,234.546642900169,2.2269526147206737,0.0
2023-02-18,91.34640878580652,48.284148847863285,46.22319070368499,95.04854838116748,1.557143100100155,0.0
2023-02-19,100.77895237907337,15.792124029179739,255.4385371026176,337.35336834117686,1.687582690782759,0.0
2023-02-20,45.18624565523991,99.6818999807702,238.02652041015176,445.5434483915325,1.4493567550800859,0.0
2023-02-21,27.99745587028528,72.78406805436805,195.6953476194473,240.8981544266568,2.366075613027368,0.0
2023-02-22,179.72525316124862,52.64384478178701,95.34136214336961,344.0059929023145,2.5036521787366315,0.0
2023-02-23,57.65193258408361,81.59266694136672,146.90667944944434,143.18556865799493,2.011692607329254,0.0
2023-02-24,50.43038252718464,28.842100563356603,180.2939939235122,345.7213063692514,1.5677866473321402,0.0
2023-02-25,-7.669505680185736,63.58698446675233,80.3079523569415,260.66177022553427,2.7947615180519314,0.0
2023-02-26,68.05191261552488,54.99526084296784,144.57285064825754,223.75820493970855,1.624794936122672,0.0
2023-02-27,33.845510329625085,56.60050203334175,248.924775363251,223.96363587838695,0.9189838500362806,0.0
2023-02-28,182.10075800681847,81.80883750266919,307.04790232169125,260.638841796699,2.229194504978534,0.0
2023-03-01,150.4908544671317,68.31230256949506,168.5423935506087,338.24333156925354,1.4476126631792416,0.0
2023-03-02,65.59248274111381,57.21809157062558,256.7366265737074,168.78367988044823,2.4943043967495875,0.0
2023-03-03,212.62179026721543,8.627814094292596,56.44549470593995,260.28846684321474,1.8094311516632906,0.0
2023-03-04,149.0882743495797,25.998842618013406,249.45884308352086,295.85282220008526,2.301856620272098,0.0
2023-03-05,83.75843082456888,46.93227666010689,139.70386889543892,190.0960775468141,2.700750173276079,0.0
2023-03-06,-24.97028574367866,52.33430935691628,223.05092125309775,479.66652016750174,1.395570567689639,0.0
2023-03-07,214.5471286295371,21.744906883151906,181.41856863202182,214.65045199386583,1.7170314345537974,0.0
2023-03-08,30.5213766618202,110.29191688946054,299.03105073378754,233.05630863665095,1.9621644636714684,0.0
2023-03-09,17.73006265215541,87.90985138133932,134.41732637450613,202.16920501775022,2.7687756595171717,0.0
2023-03-10,151.128521600482,65.05295800981209,247.07047231713733,479.84800871381174,1.6708086410297773,0.0
2023-03-11,221.98762031696364,51.80092153209362,179.03694025276,355.29052285994817,1.7027481520254963,0.0
2023-03-12,169.2136409255259,44.69477575247121,188.1270891492752,206.34079937563578,2.239070287777904,0.0
2023-03-13,128.195456002618,26.20203849944411,186.21095801305927,410.6231558859969,1.7113856371447145,0.0
2023-03-14,129.7377170832643,51.937012962971565,136.57451716294153,320.06986942888784,2.076262941448808,0.0
2023-03-15,142.67077793901538,56.44381350356877,198.94257755699962,325.72534211115016,1.2242312895159366,0.0
2023-03-16,137.94642948933824,18.95598561295939,195.3013833408634,265.5522791247547,3.1071649712782983,0.0
2023-03-17,114.05957119846879,58.35441043112243,218.0930186305047,225.05840130430266,1.3261453848452982,0.0
2023-03-18,105.2100551975938,46.11852377938128,206.3378859269647,333.77660990546013,1.8391236480048958,0.0
2023-03-19,96.87034360502388,2.3048110530652224,259.8495912209177,245.49127700044096,1.9837594820789526,0.0
2023-03-20,62.301770556666185,28.490374730512453,269.26314620355265,481.67556295751046,2.9563440671783976,0.0
2023-03-21,85.9662461566613,39.659861664458894,121.20325086291491,173.07088947568957,1.33757710953363,0.0
2023-03-22,15.35215929023073,97.19219143350476,265.15793754430786,453.6156772854945,2.9918520677393756,0.0
2023-03-23,95.08301866026251,63.91382811334395,111.02476796676092,288.86811512021995,2.378588410551011,0.0
2023-03-24,50.57044464245413,16.612960772502717,244.08919161033012,329.90857340211056,2.208547662211623,0.0
2023-03-25,44.82053413921145,62.150907235440926,246.48040885271516,383.31577666294345,1.5076831564910222,0.0
2023-03-26,108.99470755767392,11.317400276540859,56.65123312531219,236.97507049955638,2.285570621019037,0.0
2023-03-27,169.60011431722995,77.06727634717683,206.97344348970572,386.42483846986363,1.6382566887901,0.0
2023-03-28,145.91583030011566,38.221883704553036,164.86279149797633,29.24561446188227,2.6333306265992062,0.0
2023-03-29,21.474969818841146,47.65909528152073,143.09260565484686,228.00104667780607,1.5144689854461335,0.0
2023-03-30,50.518593171483126,83.14491618855476,301.3139248024254,207.59371926589347,1.943420752771958,0.0
2023-03-31,147.0385593994108,17.82091078539375,150.97406445219357,174.64939876282384,1.7223634559934142,0.0
2023-04-01,50.87563032308452,15.072045372175218,139.52173031614626,278.5045161921049,1.5062385187865026,0.0
2023-04-02,88.76834250014878,35.41001684134988,205.67712050038202,338.5749968181695,2.3706599084539572,0.0
2023-04-03,127.5026049512276,75.95947127548291,251.41923097238123,370.2659998499306,2.2677293737048165,0.0
2023-04-04,51.58277725681823,12.01634811307894,189.37635604924048,324.08767572004075,2.6045050994504986,0.0
2023-04-05,105.268775307298,-20.803889952764223,287.4777909251939,233.4306535106453,1.1100624458959163,0.0
2023-04-06,33.298725254089774,38.721028539775034,239.8231746473068,336.9016437825167,2.532085351170522,0.0
